DBNLti_id	DBNLpers_id	YearFirstPublished	YearEditionPublished	Edition	Woman	Born	Died	AuthorOrigin	DBNLgeb_land_code	DBNLgenre	DBNLsubgenre	Author	Title	Filename	ti_id_set	WPAuthor	AuthorInCanon2002	TitleInCanon2002	InBasisbibliotheek2008	AuthorDBRDMatches	AuthorNLWikipedia2019Matches	DBNLSecRefsAuthor	DBNLSecRefsTitle	holding	lending	GNTpages
oliv001quas02	oliv001	1907	1907	1ste druk	0	1886	1944	Amsterdam		proza	roman	E. d'Oliveira	Quasi-socialisten. Hollanders te Antwerpen. Deel 2	oliv001quas02_01.xml	oliv001quas02		0	0	0	0	0	8	0	0	0	0
abko001hein01	abko001	1908	1908	1ste druk	0	1880	1960	Rotterdam		proza,jeugdliteratuur	roman	Chr. van Abkoude	Hein Stavast	abko001hein01_01.xml	abko001hein01	Chris van Abkoude	0	0	0	1	17	8	0	0	0	2
abko001will02	abko001	1908	1920	3de druk	0	1880	1960	Rotterdam		proza,jeugdliteratuur	roman	Chr. van Abkoude	Willem's verjaarsgeschenk	abko001will02_01.xml	abko001will01,abko001will02	Chris van Abkoude	0	0	0	1	17	8	0	4	0	2
been001padd01	been001	1908	1908	1ste druk	0	1859	1930	Brielle		proza,jeugdliteratuur	reisverhalen,historische roman	Joh. H. Been	Paddeltje, de scheepsjongen van Michiel de Ruijter	been001padd01_01.xml	been001padd01	Johan Been	0	0	0	0	3	14	1	1	0	0
bosb002drie01	bosb002	1908	1913	2de druk	1	1812	1886	Alkmaar		proza	novelle(n)	A.L.G. Bosboom-Toussaint	Drie vergeten novellen	bosb002drie01_01.xml	bosb002drie01,bosb002drie02	Geertruida Bosboom-Toussaint	0	0	0	0	6	127	0	0	0	0
feit004reis01	feit004	1908	1908	1ste druk	0	1874	1944	Amsterdam		proza,jeugdliteratuur	roman	Jan Feith	De reis om de wereld in veertig dagen of De zoon van Phileas Fogg	feit004reis01_01.xml	feit004reis01	Jan Feith	0	0	0	0	9	23	0	0	0	0
haan008gvan01	haan008	1908	1975	1ste druk	0	1881	1924	Smilde		proza	roman	Jacob Israël de Haan	Pathologieën. De ondergangen van Johan van Vere de With	haan008gvan01_01.xml	haan008path01,haan008gvan01	Jacob Israël de Haan	0	0	0	2	30	70	6	0	0	19
heij011joep01	heij011	1908	1924	2de druk	0	1864	1924	Rotterdam		proza	roman	Herman Heijermans	Joep's wonderlijke avonturen	heij011joep01_01.xml	heij011joep02,heij011joep01	Herman Heijermans	1	0	0	0	58	86	0	0	0	1
hulz002ontr02	hulz002	1908	1908	1ste druk	0	1860	1940	Zwolle		proza	roman	Gerard van Hulzen	De ontredderden. Tweede bundel	hulz002ontr02_01.xml	hulz002ontr02	Gerard van Hulzen	0	0	0	0	0	27	0	1	0	8
kiev001inde03	kiev001	1908	1929	5de druk	0	1858	1931	Hoofddorp		proza,jeugdliteratuur	historische roman	C.J. Kieviet	In Den Otter. Een ware gebeurtenis uit het jaar 1813	kiev001inde03_01.xml	kiev001inde03,kiev001inde01	Cornelis Johannes Kieviet	0	0	0	0	6	11	0	0	0	0
paap002dood01	paap002	1908	1908	1ste druk	0	1856	1923	Winschoten		proza	roman	Willem Paap	De doodsklok van het Damrak	paap002dood01_01.xml	paap002dood01	Willem Paap	0	0	0	0	11	37	3	0	0	2
scha043huis02	scha043	1908	1920	10de druk	0	1878	1950	Middelburg		proza	roman	Carel Scharten	Een huis vol menschen	scha043huis02_01.xml	scha043huis01,scha043huis02	Carel Scharten	0	0	0	0	1	45	2	0	0	0
schl016lotm05	schl016	1908	1917	2de druk	1	1877	1946			proza,jeugdliteratuur	roman	Alberdina Hermanna Schlüter	Lot Mertens	schl016lotm05_01.xml	schl016lotm05,schl016lotm01		0	0	0	0	0	0	0	4	0	0
thij006bare01	thij006	1908	1908	1ste druk	0	1879	1943	Amsterdam		proza	roman	Theo Thijssen	Barend Wels	thij006bare01_01.xml	thij006bare01	Theo Thijssen	1	0	0	15	34	27	5	1	2	2
zegg001goud01	zegg001	1908	1908	1ste druk	1	1870	1957	Den Haag		proza,jeugdliteratuur	roman	Marie C. van Zeggelen	De gouden kris	zegg001goud01_01.xml	zegg001goud01	Marie van Zeggelen	0	0	0	0	2	19	0	0	0	3
bodd003rosw01	bodd003	1909	1916	2de druk	1	1844	1914	Middelburg		jeugdliteratuur	historische roman	Marie Agathe Boddaert	Roswitha. Verhaal uit de dertiende eeuw	bodd003rosw01_01.xml	bodd003rosw03,bodd003rosw01	Marie Boddaert	0	0	0	0	3	12	3	1	0	0
boud007armo01	boud007	1909	1936	12de druk	1	1875	1966	Amsterdam		proza	roman	Ina Boudier-Bakker	Armoede	boud007armo01_01.xml	boud007armo01,boud007armo02	Ina Boudier-Bakker	1	0	0	0	15	53	10	0	0	1
boud007dorr01	boud007	1909	1909	1ste druk	1	1875	1966	Amsterdam		proza	roman	Ina Boudier-Bakker	Een dorre plant	boud007dorr01_01.xml	boud007dorr01	Ina Boudier-Bakker	1	0	0	0	15	53	1	0	0	1
broe019hofs01	broe019	1909	1909	1ste druk	0	1877	1946	Batavia	indon01	proza	roman	Johan W. Broedelet	Hofstad. Deel 1	broe019hofs01_01.xml	broe019hofs01	Johan Broedelet	0	0	0	0	0	15	2	8	23	0
broe019hofs02	broe019	1909	1909	1ste druk	0	1877	1946	Batavia	indon01	proza	roman	Johan W. Broedelet	Hofstad. Deel 2	broe019hofs02_01.xml	broe019hofs02	Johan Broedelet	0	0	0	0	0	15	0	8	23	0
brug004goen01	brug004	1909	1909	1ste druk	1	1881	1932	Smilde		proza	roman	Carry van Bruggen	Goenong-Djatti	brug004goen01_01.xml	brug004goen01	Carry van Bruggen	1	0	0	4	18	68	2	0	0	0
eede003nach01	eede003	1909	1909	1ste druk	0	1860	1932	Haarlem		proza	roman	Frederik van Eeden	De nachtbruid	eede003nach01_01.xml	eede003nach01	Frederik van Eeden	1	0	0	6	87	301	8	0	0	46
huls013will02	huls013	1909	1963	13de druk	0	1879	1963	Utrecht		proza,jeugdliteratuur	historische roman	W.G. van de Hulst	Willem Wijcherts	huls013will02_01.xml	huls013will01,huls013will02	Willem Gerrit van de Hulst	0	0	0	0	17	23	2	0	0	2
leop011joli03	leop011	1909	1917	2de druk	1	1867				proza,jeugdliteratuur	roman	Marie Leopold	Een jolig troepje	leop011joli03_01.xml	leop011joli01,leop011joli03		0	0	0	0	0	1	0	0	0	0
maas003goud02	maas003	1909	1944	3de druk	0	1877	1958	Oostrum		proza	roman	H.H.J. Maas	Het goud van de Peel	maas003goud02_01.xml	maas003peel01,maas003goud01,maas003goud02,maas003vers02,maas003land01,maas003vers01	H.H.J. Maas	0	0	0	0	0	5	2	1	0	0
